name,min_price,max_price,target_price,diagonal_inches,width_px,height_px,aspect_ratio,PPI,frequency_hz,contrast_ratio,brightness_cd,matrix_type,response_time_ms,total_pixels,diagonal_category,resolution_category,is_gaming,is_premium,brand,log_target,gaming_label
UPERFECT UGame C2 Ver A,997.0,997.0,22153.34,16.0,2560.0,1600.0,1.6,188.67962264113208,120.0,1200,400.0,IPS,9.0,4.096,Small,QHD,1,0,UPERFECT,10.005788693074757,Gaming
Samsung S27B610E,1022.0,1022.0,22708.84,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,75.0,1000,300.0,IPS,5.0,3.6864,Large,QHD,0,0,Samsung,10.030553589720316,Non-Gaming
Acer Nitro XZ342CUV3bmiiphx,1349.0,1349.0,29974.78,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,180.0,4000,400.0,VA,4.442516268980477,4.9536,XLarge,QHD,1,0,Acer,10.308145001241893,Gaming
Asus VA24ECPSN,799.0,859.0,18420.379999999997,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,75.0,1000,300.0,IPS,5.0,2.0736,Small,FullHD,0,0,Asus,9.821267225569818,Non-Gaming
AOC 25G4SRE,699.0,839.0,17087.18,24.5,1920.0,1080.0,1.7777777777777777,89.91457837070605,300.0,1000,400.0,IPS,1.0,2.0736,Medium,FullHD,1,0,AOC,9.746142275412307,Gaming
Viewsonic VG2440V,1000.0,1122.0,23575.42,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,60.0,1000,250.0,IPS,5.0,2.0736,Medium,FullHD,0,0,Viewsonic,10.068002338985691,Non-Gaming
MSI PRO MP252 E2,407.0,445.0,9465.72,24.5,1920.0,1080.0,1.7777777777777777,89.91457837070605,120.0,1500,300.0,IPS,4.0,2.0736,Medium,FullHD,1,0,MSI,9.155537769268134,Gaming
Iiyama G-Master G2470HSU-B1,601.0,899.0,16665.0,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,165.0,1100,250.0,IPS,4.0,2.0736,Medium,FullHD,1,0,Iiyama,9.721125994942152,Gaming
Acer Predator XB273KV5bmiiprx,1699.0,1754.0,38362.829999999994,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,160.0,1000,400.0,IPS,4.951367781155016,8.2944,Large,4K,1,1,Acer,10.554870367600405,Gaming
MSI G24C4 E2,430.0,625.0,11721.05,23.6,1920.0,1080.0,1.7777777777777777,93.3435241560296,180.0,3000,250.0,VA,4.442516268980477,2.0736,Small,FullHD,1,0,MSI,9.369226962510982,Gaming
Philips 27E2N2500,544.0,691.0,13720.85,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,120.0,1500,300.0,IPS,4.0,3.6864,Large,QHD,1,0,Philips,9.526744731839974,Gaming
Ricoh Portable Monitor 150,1568.0,2094.0,40684.82,15.6,1920.0,1080.0,1.7777777777777777,141.21199808219862,60.0,100000,300.0,OLED,1.0,2.0736,Small,FullHD,0,0,Ricoh,10.613634907775875,Non-Gaming
AOC 24B3CA2,379.0,667.0,11621.06,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1300,250.0,IPS,4.0,2.0736,Small,FullHD,0,0,AOC,9.360660295244337,Non-Gaming
Acer Nitro ED320QRS3biipx,799.0,899.0,18864.78,31.5,1920.0,1080.0,1.7777777777777777,69.9335609549936,180.0,3000,250.0,VA,4.442516268980477,2.0736,Large,FullHD,1,0,Acer,9.845104977952365,Gaming
LG 27UK670P,1261.0,1375.0,29285.96,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,60.0,1000,300.0,IPS,5.0,8.2944,Large,4K,0,0,LG,10.284897644745943,Non-Gaming
Kruger&Matz KM9901-MT27,439.0,439.0,9754.58,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1000,230.0,IPS,4.0,2.0736,Large,FullHD,0,0,Kruger&Matz,9.18559470797861,Non-Gaming
AOC CQ32G4VE,782.0,988.0,19664.7,31.5,2560.0,1440.0,1.7777777777777777,93.24474793999148,180.0,3500,300.0,VA,1.0,3.6864,Large,QHD,1,0,AOC,9.886631280469349,Gaming
MSI Modern MD272XPW,799.0,799.0,17753.78,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1000,342.715043074884,IPS,4.0,2.0736,Large,FullHD,0,0,MSI,9.784410054424612,Non-Gaming
Philips 45B1U6900CH,3206.0,4526.0,85902.51999999999,44.5,5120.0,1440.0,3.5555555555555554,119.5201448168605,75.0,3000,450.0,VA,4.0,7.3728,XLarge,QHD,0,0,Philips,11.360980085014033,Non-Gaming
HP V24v G5,328.0,543.0,9676.81,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,75.0,3000,250.0,VA,5.0,2.0736,Small,FullHD,0,0,HP,9.177590915005146,Non-Gaming
Dell Pro Plus P2424HEB,1393.0,3002.0,48828.45,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,60.0,1000,250.0,IPS,5.0,2.0736,Small,FullHD,0,0,Dell,10.796088893424793,Non-Gaming
HP OMEN 34c,1399.0,2076.0,38607.25,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,165.0,3000,400.0,VA,1.0,4.9536,XLarge,QHD,1,0,HP,10.561221263185747,Gaming
Asus ProArt PA248QV,819.0,950.0,19653.59,24.0,1920.0,1200.0,1.6,94.33981132056604,75.0,1000,300.0,IPS,5.0,2.304,Medium,FullHD,0,0,Asus,9.886066177806288,Non-Gaming
Asus ROG Strix XG259CS,661.0,881.0,17131.62,24.5,1920.0,1080.0,1.7777777777777777,89.91457837070605,180.0,1000,400.0,IPS,1.0,2.0736,Medium,FullHD,1,0,Asus,9.748739527667173,Gaming
AOC 27B2DM,449.0,596.0,11609.95,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,75.0,4000,250.0,VA,4.0,2.0736,Large,FullHD,0,0,AOC,9.35970389735643,Non-Gaming
AOC Q24G2A,838.0,1061.0,21097.89,23.8,2560.0,1440.0,1.7777777777777777,123.41216639116516,165.0,1000,350.0,IPS,4.0,3.6864,Small,QHD,1,0,AOC,9.95697571144531,Gaming
Iiyama ProLite LH3260HS-B1AG,1680.0,2077.0,41740.27,31.5,1920.0,1080.0,1.7777777777777777,69.9335609549936,60.0,4000,500.0,VA,8.0,2.0736,Large,FullHD,0,0,Iiyama,10.639245606617765,Non-Gaming
MSI MAG 321UP QD-OLED,3599.0,4513.0,90124.32,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,165.0,1500000,250.0,OLED,1.0,8.2944,Large,4K,1,1,MSI,11.40895642520508,Gaming
Acer PD193QEbmiuux,1399.0,2049.0,38307.28,18.5,1920.0,1080.0,1.7777777777777777,119.0760632476918,60.0,1000,250.0,IPS,4.0,2.0736,Small,FullHD,0,0,Acer,10.553421339793038,Non-Gaming
HP M27ha,963.0,963.0,21397.86,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,60.0,1000,250.0,IPS,5.0,2.0736,Large,FullHD,0,0,HP,9.971092928562953,Non-Gaming
Philips 27M1F5800,4327.0,4327.0,96145.94,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,144.0,1000,450.0,IPS,1.0,8.2944,Large,4K,1,1,Philips,11.47363292523748,Gaming
Dahua LM28-F400,1125.0,1500.0,29163.75,28.0,3840.0,2160.0,1.7777777777777777,157.3505121487356,60.0,1000,300.0,IPS,5.0,8.2944,Large,4K,0,0,Dahua,10.280716067232603,Non-Gaming
HP 532sf,753.0,1267.0,22442.199999999997,32.0,1920.0,1080.0,1.7777777777777777,68.84084906507182,100.0,3000,300.0,VA,7.0,2.0736,XLarge,FullHD,0,0,HP,10.018742951965407,Non-Gaming
Viewsonic VA270-H-2,379.0,555.0,10376.74,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1000,300.0,IPS,4.951367781155016,2.0736,Large,FullHD,0,0,Viewsonic,9.247418406617129,Non-Gaming
Gigabyte GS32QCA,827.0,1539.0,26286.26,31.5,2560.0,1440.0,1.7777777777777777,93.24474793999148,180.0,3500,250.0,VA,4.442516268980477,3.6864,Large,QHD,1,0,Gigabyte,10.176839690154727,Gaming
LG UltraGear 27GR95UM,2999.0,4349.0,81636.28,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,144.0,1000,450.0,IPS,1.0,8.2944,Large,4K,1,1,LG,11.310041299367288,Gaming
Philips Evnia 34M2C6500,2458.0,3114.0,61904.92,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,175.0,1000000,250.0,OLED,1.0,4.9536,XLarge,QHD,1,0,Philips,11.033371092225662,Gaming
Samsung RM40D,2699.0,2699.0,59971.78,40.0,1920.0,1080.0,1.7777777777777777,55.072679252057455,75.0,1000,350.0,Other,8.0,2.0736,XLarge,FullHD,0,0,Samsung,11.001646071599716,Non-Gaming
Samsung Odyssey G55C 32,799.0,1194.0,22142.23,32.0,2560.0,1440.0,1.7777777777777777,91.7877987534291,165.0,2500,300.0,VA,4.442516268980477,3.6864,XLarge,QHD,1,0,Samsung,10.005287085413979,Gaming
Acer Nitro QG271M3bmiipx,703.0,703.0,15620.66,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,180.0,1000,250.0,IPS,4.951367781155016,2.0736,Large,FullHD,1,0,Acer,9.656413691754677,Gaming
Acer Vero B277Ebmiprxv,734.0,840.0,17487.14,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1000,250.0,IPS,4.0,2.0736,Large,FullHD,0,0,Acer,9.769278215873754,Non-Gaming
Samsung Odyssey G70B 32,2309.0,3992.0,70004.11,32.0,3840.0,2160.0,1.7777777777777777,137.68169813014364,144.0,1000,350.0,IPS,1.0,8.2944,XLarge,4K,1,1,Samsung,11.156323518367126,Gaming
Samsung Odyssey G40B 25,594.0,1079.0,18587.03,25.0,1920.0,1080.0,1.7777777777777777,88.11628680329193,240.0,1000,400.0,IPS,1.0,2.0736,Medium,FullHD,1,0,Samsung,9.830273104148047,Gaming
Asus TUF Gaming VG249Q1R,483.0,984.0,16298.37,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,165.0,1000,250.0,IPS,4.0,2.0736,Medium,FullHD,1,0,Asus,9.698881735741162,Gaming
MSI Modern MD272UPHW,1237.0,1499.0,30396.96,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,60.0,1000,400.0,IPS,4.0,8.2944,Large,4K,0,0,MSI,10.322130779879496,Non-Gaming
Samsung S24C430G,490.0,1017.0,16742.77,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,100.0,1000,250.0,Other,4.0,2.0736,Medium,FullHD,0,0,Samsung,9.725781527767756,Non-Gaming
Iiyama G-Master GB2745HSU-B2,499.0,692.0,13232.01,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1300,300.0,IPS,4.951367781155016,2.0736,Large,FullHD,0,0,Iiyama,9.490469744459306,Non-Gaming
Acer Vero CB273bemipruzx,1401.0,1700.0,34452.11,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,75.0,1000,250.0,IPS,4.951367781155016,2.0736,Large,FullHD,0,0,Acer,10.447354548129168,Non-Gaming
Fujitsu B2410 WS,1250.0,1396.0,29397.06,24.1,1920.0,1200.0,1.6,93.94835982131056,60.0,1000,300.0,IPS,5.0,2.304,Medium,FullHD,0,0,Fujitsu,10.288683964755018,Non-Gaming
Xiaomi 4K Monitor A27Ui,979.0,1296.0,25275.25,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,60.0,1200,360.0,IPS,6.0,8.2944,Large,4K,0,0,Xiaomi,10.13762049864994,Non-Gaming
Iiyama ProLite XUB2792UHSU-B6,999.0,1325.0,25819.64,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,60.0,1300,350.0,IPS,4.0,8.2944,Large,4K,0,0,Iiyama,10.158929451080272,Non-Gaming
Dell SE2425H,379.0,516.0,9943.45,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,75.0,3000,250.0,VA,5.0,2.0736,Small,FullHD,0,0,Dell,9.204769885585788,Non-Gaming
Gigabyte M27QA,1090.0,1090.0,24219.8,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,180.0,1000,350.0,IPS,4.951367781155016,3.6864,Large,QHD,1,0,Gigabyte,10.094967047114848,Gaming
Hannspree HP278PJB,1376.0,1376.0,30574.72,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,60.0,1000,300.0,IPS,4.0,2.0736,Large,FullHD,0,0,Hannspree,10.327961508928967,Non-Gaming
AOC 27B31H,376.0,496.0,9687.92,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,120.0,1500,300.0,IPS,4.0,2.0736,Large,FullHD,1,0,AOC,9.17873824356487,Gaming
Asus BE24ECSBT,1340.0,1975.0,36829.65,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,75.0,1000,300.0,IPS,5.0,2.0736,Small,FullHD,0,0,Asus,10.514085657939363,Non-Gaming
Gigabyte G27FC A,904.0,1346.0,24997.5,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,165.0,3000,250.0,VA,4.442516268980477,2.0736,Large,FullHD,1,0,Gigabyte,10.126571102050265,Gaming
Terra 2727W HA V2,629.0,690.0,14654.09,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,100.0,1000,300.0,VA,5.0,2.0736,Large,FullHD,0,0,Terra,9.592542994374856,Non-Gaming
AOC Q27P3QW,1039.0,1395.0,27041.74,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,75.0,1000,350.0,IPS,4.0,3.6864,Large,QHD,0,0,AOC,10.205173856384171,Non-Gaming
Iiyama ProLite T1932MSC-W1SAG,2496.0,2937.0,60360.63,19.0,1280.0,1024.0,1.25,86.27367393593732,75.0,1000,215.0,IPS,14.0,1.31072,Small,HD,0,0,Iiyama,11.008108917156001,Non-Gaming
Samsung Odyssey G55T 34,1020.0,1867.0,32074.57,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,165.0,2500,250.0,VA,4.0,4.9536,XLarge,QHD,1,0,Samsung,10.37584996017551,Gaming
MSI G255PF E2,499.0,831.0,14776.3,24.5,1920.0,1080.0,1.7777777777777777,89.91457837070605,180.0,1000,300.0,IPS,1.0,2.0736,Medium,FullHD,1,0,MSI,9.60084749851795,Gaming
Viewsonic VA3456-MHDJ,1202.0,1708.0,32330.1,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,75.0,1000,400.0,IPS,4.0,4.9536,XLarge,QHD,0,0,Viewsonic,10.38378489426687,Non-Gaming
HP Z27q,1059.0,1059.0,23530.98,27.0,5120.0,2880.0,1.7777777777777777,217.57107852664672,60.0,1000,300.0,IPS,14.0,14.7456,Large,4K,0,0,HP,10.066115626077474,Non-Gaming
MSI MAG 274QRFW,997.0,1302.0,25541.89,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,180.0,1000,400.0,IPS,1.0,3.6864,Large,QHD,1,0,MSI,10.148114279018877,Gaming
AOC 24B2XH,385.0,535.0,10221.2,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,75.0,1000,250.0,IPS,7.0,2.0736,Medium,FullHD,0,0,AOC,9.232317104779552,Non-Gaming
LG UltraWide 34WQ650,1147.0,1221.0,26308.48,34.0,2560.0,1080.0,2.3703703703703702,81.72025876146944,100.0,1000,400.0,IPS,5.0,2.7648,XLarge,FullHD,0,0,LG,10.177684609490864,Non-Gaming
LG UltraWide 34WR50QK,999.0,1383.0,26464.02,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,100.0,3000,300.0,VA,5.0,4.9536,XLarge,QHD,0,0,LG,10.183579140006898,Non-Gaming
Redragon Pearl II,529.0,627.0,12843.16,23.6,1920.0,1080.0,1.7777777777777777,93.3435241560296,180.0,3000,250.0,VA,4.0,2.0736,Small,FullHD,1,0,Redragon,9.460644512310264,Gaming
Asus TUF Gaming VG249Q3A,518.0,796.0,14598.54,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,180.0,1000,250.0,IPS,1.0,2.0736,Small,FullHD,1,0,Asus,9.588745300350762,Gaming
Lenovo D32u-40,1247.0,1602.0,31652.39,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,60.0,3000,250.0,VA,4.0,8.2944,Large,4K,0,0,Lenovo,10.362600530841302,Non-Gaming
Acer SA242YEwi,433.0,499.0,10354.52,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1000,250.0,IPS,4.0,2.0736,Small,FullHD,0,0,Acer,9.245274989855174,Non-Gaming
Asus ROG Strix OLED XG27ACDNG,2857.0,3582.0,71537.29,26.5,2560.0,1440.0,1.7777777777777777,110.83809660791438,360.0,1500000,250.0,OLED,1.0,3.6864,Medium,QHD,1,0,Asus,11.177988109815564,Gaming
Asus VY27UQ,898.0,1036.0,21486.74,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,60.0,1000,350.0,IPS,5.0,8.2944,Large,4K,0,0,Asus,9.975237818913197,Non-Gaming
LG 24M38D,489.0,489.0,10865.58,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,75.0,1000,200.0,TN,5.0,2.0736,Medium,FullHD,0,0,LG,9.293447303194762,Non-Gaming
Viewsonic VP2768a-4K,2160.0,3052.0,57905.32,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,60.0,1300,350.0,IPS,6.0,8.2944,Large,4K,0,0,Viewsonic,10.966581811317551,Non-Gaming
Acer Vero CB272Gbmiprx,654.0,863.0,16853.87,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,120.0,1000,250.0,IPS,4.951367781155016,2.0736,Large,FullHD,1,0,Acer,9.732394914793563,Gaming
Cooler Master Tempest GP27Q,2125.0,2125.0,47217.5,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,165.0,1000,1200.0,Other,1.0,3.6864,Large,QHD,1,0,Cooler Master,10.762541043934185,Gaming
ASRock Phantom Gaming PG32QF2B,857.0,1237.0,23264.34,31.5,2560.0,1440.0,1.7777777777777777,93.24474793999148,165.0,3000,550.0,VA,5.0,3.6864,Large,QHD,1,0,ASRock,10.054719978399342,Gaming
Iiyama ProLite LH5041UHS-B2AG,2361.0,3147.0,61193.88,50.0,3840.0,2160.0,1.7777777777777777,88.11628680329193,60.0,5000,500.0,VA,4.442516268980477,8.2944,XLarge,4K,0,0,Iiyama,11.021818804869994,Non-Gaming
Asus C1275Q,498.0,534.0,11465.52,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,75.0,1000,250.0,IPS,5.0,2.0736,Large,FullHD,0,0,Asus,9.347186763913903,Non-Gaming
Acer Nitro KG271M3bmiipx,684.0,835.0,16876.09,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,180.0,1000,250.0,IPS,4.951367781155016,2.0736,Large,FullHD,1,0,Acer,9.733712359923574,Gaming
Iiyama G-Master GCB3481WQSU-B1,1387.0,1599.0,33174.46,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,180.0,4000,500.0,VA,4.442516268980477,4.9536,XLarge,QHD,1,0,Iiyama,10.409565724967127,Gaming
AOC AGON AG275QX,1399.0,1671.0,34107.7,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,170.0,1000,400.0,IPS,1.0,3.6864,Large,QHD,1,0,AOC,10.437307762695792,Gaming
Philips 222B1TC,1075.0,1369.0,27152.84,22.0,1920.0,1080.0,1.7777777777777777,100.13214409464992,75.0,1000,250.0,IPS,4.0,2.0736,Small,FullHD,0,0,Philips,10.209273751824977,Non-Gaming
Neovo SC-2402,697.0,1181.0,20864.58,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,60.0,1000,250.0,VA,5.0,2.0736,Small,FullHD,0,0,Neovo,9.945856190386726,Non-Gaming
Lenovo P27u-10,1999.0,3860.0,65093.49,27.0,3840.0,2160.0,1.7777777777777777,163.1783088949851,60.0,1000,350.0,IPS,4.0,8.2944,Large,4K,0,0,Lenovo,11.08359518559768,Non-Gaming
Eizo FlexScan EV2460,1355.0,2069.0,38040.64,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,60.0,1000,250.0,IPS,5.0,2.0736,Medium,FullHD,0,0,Eizo,10.546436628243153,Non-Gaming
Asus ProArt PA329CRV,2987.0,3906.0,76581.23,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,60.0,1000,400.0,IPS,5.0,8.2944,Large,4K,0,0,Asus,11.246120344481952,Non-Gaming
Viewsonic VG2240,808.0,837.0,18275.95,21.5,1920.0,1080.0,1.7777777777777777,102.460798608479,60.0,3000,250.0,VA,5.0,2.0736,Small,FullHD,0,0,Viewsonic,9.81339598207198,Non-Gaming
AOC 22B2AM,383.0,587.0,10776.7,22.0,1920.0,1080.0,1.7777777777777777,100.13214409464992,75.0,3000,250.0,VA,4.0,2.0736,Small,FullHD,0,0,AOC,9.285234463628417,Non-Gaming
Lenovo L24i-4B,609.0,648.0,13965.27,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1300,250.0,IPS,4.0,2.0736,Small,FullHD,0,0,Lenovo,9.544400415884152,Non-Gaming
Acer Nitro VG270X1bmiipx,529.0,635.0,12932.04,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,200.0,1000,250.0,IPS,4.951367781155016,2.0736,Large,FullHD,1,0,Acer,9.46754055627368,Gaming
Viewsonic Omni VX1755,1199.0,1673.0,31907.92,17.0,1920.0,1080.0,1.7777777777777777,129.58277471072344,144.0,800,250.0,IPS,4.0,2.0736,Small,FullHD,1,0,Viewsonic,10.370640873509933,Gaming
Lenovo S22e-20,959.0,959.0,21308.98,22.0,1920.0,1080.0,1.7777777777777777,100.13214409464992,75.0,3000,250.0,VA,4.0,2.0736,Small,FullHD,0,0,Lenovo,9.966930786565708,Non-Gaming
LG UltraFine 32UR500K,1048.0,1458.0,27841.66,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,60.0,3000,250.0,VA,4.0,8.2944,Large,4K,0,0,LG,10.23432465586114,Non-Gaming
Cooler Master GM25FP,606.0,606.0,13465.32,24.5,1920.0,1080.0,1.7777777777777777,89.91457837070605,180.0,1000,250.0,IPS,1.0,2.0736,Medium,FullHD,1,0,Cooler Master,9.507947032375528,Gaming
Samsung C24F390F,630.0,630.0,13998.6,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,60.0,3000,250.0,VA,4.0,2.0736,Medium,FullHD,0,0,Samsung,9.546784036760654,Non-Gaming
Acer K243Ybmix,1099.0,1099.0,24419.78,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,75.0,1000,250.0,Other,4.0,2.0736,Medium,FullHD,0,0,Acer,10.103189688186532,Non-Gaming
MSI G274PF,629.0,1651.0,25330.8,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,180.0,1000,250.0,IPS,1.0,2.0736,Large,FullHD,1,0,MSI,10.139815802452777,Gaming
Philips 242B1TC,1116.0,1562.0,29752.58,24.0,1920.0,1080.0,1.7777777777777777,91.7877987534291,75.0,1000,250.0,IPS,4.0,2.0736,Medium,FullHD,0,0,Philips,10.300704739868419,Non-Gaming
Lenovo ThinkCentre TIO 22 Gen 5 Touch,1409.0,1452.0,31785.71,21.5,1920.0,1080.0,1.7777777777777777,102.460798608479,60.0,1000,230.0,IPS,6.0,2.0736,Small,FullHD,0,0,Lenovo,10.366803556885172,Non-Gaming
Philips Evnia 34M2C3500L,959.0,1704.0,29585.93,34.0,3440.0,1440.0,2.388888888888889,109.68340725465096,180.0,4000,300.0,VA,1.0,4.9536,XLarge,QHD,1,0,Philips,10.2950879887444,Gaming
MSI PRO MP245G,299.0,704.0,11143.33,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1300,300.0,IPS,4.0,2.0736,Small,FullHD,0,0,MSI,9.318686127368656,Non-Gaming
BenQ Mobiuz EX251,699.0,995.0,18820.34,24.5,1920.0,1080.0,1.7777777777777777,89.91457837070605,220.0,1000,350.0,IPS,1.0,2.0736,Medium,FullHD,1,0,BenQ,9.842746611454869,Gaming
Philips Evnia 27M2C5200W,646.0,987.0,18142.629999999997,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,280.0,4000,300.0,VA,1.0,2.0736,Large,FullHD,1,0,Philips,9.806074813903324,Gaming
Iiyama ProLite T2252MSC-B2AG,1313.0,1623.0,32618.96,21.5,1920.0,1080.0,1.7777777777777777,102.460798608479,60.0,1000,215.0,IPS,5.0,2.0736,Small,FullHD,0,0,Iiyama,10.392679649932683,Non-Gaming
Samsung QB13R,1284.0,1915.0,35540.89,13.0,1920.0,1080.0,1.7777777777777777,169.45439769863833,60.0,800,300.0,IPS,8.0,2.0736,Small,FullHD,0,0,Samsung,10.478467279810701,Non-Gaming
AOC AGON AG405UXC,2138.0,3045.0,57583.13,40.0,3440.0,1440.0,2.388888888888889,93.23089616645332,144.0,1200,342.715043074884,IPS,4.0,4.9536,XLarge,QHD,1,0,AOC,10.961002287887812,Gaming
Lenovo ThinkVision T24i-2L,839.0,985.0,20264.64,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,60.0,1000,250.0,IPS,6.0,2.0736,Small,FullHD,0,0,Lenovo,9.916682120108257,Non-Gaming
Philips 273V7QSB,500.0,500.0,11110.0,27.0,1920.0,1080.0,1.7777777777777777,81.58915444749253,60.0,1000,250.0,IPS,8.0,2.0736,Large,FullHD,0,0,Philips,9.315690887584008,Non-Gaming
Dell P3223QE,2130.0,3471.0,62227.10999999999,31.5,3840.0,2160.0,1.7777777777777777,139.8671219099872,60.0,1000,350.0,IPS,5.0,8.2944,Large,4K,0,0,Dell,11.03856210589845,Non-Gaming
Viewsonic VA3209-2K-MHD,853.0,1097.0,21664.5,31.5,2560.0,1440.0,1.7777777777777777,93.24474793999148,75.0,1200,250.0,IPS,4.0,3.6864,Large,QHD,0,0,Viewsonic,9.983476412606063,Non-Gaming
Philips Evnia 27M2N3501PA,895.0,1148.0,22697.73,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,260.0,1000,300.0,IPS,1.0,3.6864,Large,QHD,1,0,Philips,10.030064254767831,Gaming
Philips 24B2G5301,999.0,1681.0,29774.8,23.8,1920.0,1080.0,1.7777777777777777,92.55912479337388,100.0,1500,300.0,IPS,4.0,2.0736,Small,FullHD,0,0,Philips,10.30145126204056,Non-Gaming
LC-Power LC-M44-DFHD-120,2399.0,2593.0,55461.119999999995,43.8,3840.0,1080.0,3.5555555555555554,91.07271308818991,120.0,1000,400.0,IPS,4.0,4.1472,XLarge,QHD,1,0,LC-Power,10.92345554418747,Gaming
Hannspree HO225HTB,1705.0,1789.0,38818.34,21.5,1920.0,1080.0,1.7777777777777777,102.460798608479,60.0,3000,250.0,Other,18.0,2.0736,Small,FullHD,0,0,Hannspree,10.566673855032878,Non-Gaming
LC-Power LC-M32QC,991.0,1193.0,24264.24,31.5,2560.0,1440.0,1.7777777777777777,93.24474793999148,180.0,3500,300.0,VA,4.442516268980477,3.6864,Large,QHD,1,0,LC-Power,10.096800152579606,Gaming
Philips 32BDL4650D,2396.0,3480.0,65282.35999999999,32.0,1920.0,1080.0,1.7777777777777777,68.84084906507182,60.0,1200,400.0,IPS,8.0,2.0736,XLarge,FullHD,0,0,Philips,11.086492458901658,Non-Gaming
NEC MultiSync EA272Q,2097.0,2473.0,50772.7,27.0,2560.0,1440.0,1.7777777777777777,108.78553926332336,60.0,1000,350.0,IPS,6.0,3.6864,Large,QHD,0,0,NEC,10.835133782969661,Non-Gaming
Dell Alienware AW2523HF,1545.0,2219.0,41818.04,25.0,1920.0,1080.0,1.7777777777777777,88.11628680329193,360.0,1000,400.0,IPS,1.0,2.0736,Medium,FullHD,1,0,Dell,10.64110701719547,Gaming
